image1,image2,label
lfw/Pete_Beaudrault/Pete_Beaudrault_0001.jpg,lfw/Roy_Halladay/Roy_Halladay_0001.jpg,0
lfw/Jacob_Frenkel/Jacob_Frenkel_0001.jpg,lfw/Joseph_Hoy/Joseph_Hoy_0001.jpg,0
lfw/Christopher_Amolsch/Christopher_Amolsch_0001.jpg,lfw/Jen_Schefft/Jen_Schefft_0001.jpg,0
lfw/Grady_Little/Grady_Little_0001.jpg,lfw/Guido_Westerwelle/Guido_Westerwelle_0001.jpg,0
lfw/John_Leguizamo/John_Leguizamo_0001.jpg,lfw/Victoria_Clarke/Victoria_Clarke_0005.jpg,0
lfw/Dean_Barkley/Dean_Barkley_0004.jpg,lfw/Mohamed_Benaissa/Mohamed_Benaissa_0002.jpg,0
lfw/Elin_Nordegren/Elin_Nordegren_0001.jpg,lfw/Elin_Nordegren/Elin_Nordegren_0002.jpg,1
lfw/Frederique_van_der_Wal/Frederique_van_der_Wal_0001.jpg,lfw/Scott_Wallach/Scott_Wallach_0001.jpg,0
lfw/David_Anderson/David_Anderson_0004.jpg,lfw/Stephanie_Moore/Stephanie_Moore_0001.jpg,0
lfw/Tippi_Hedren/Tippi_Hedren_0001.jpg,lfw/Tippi_Hedren/Tippi_Hedren_0002.jpg,1
lfw/Cindy_Moll/Cindy_Moll_0001.jpg,lfw/Randy_Jackson/Randy_Jackson_0001.jpg,0
lfw/Leonardo_DiCaprio/Leonardo_DiCaprio_0001.jpg,lfw/Leonardo_DiCaprio/Leonardo_DiCaprio_0008.jpg,1
lfw/Abdullatif_Sener/Abdullatif_Sener_0001.jpg,lfw/Abdullatif_Sener/Abdullatif_Sener_0002.jpg,1
lfw/Anastasia_Kelesidou/Anastasia_Kelesidou_0001.jpg,lfw/Maribel_Dominguez/Maribel_Dominguez_0001.jpg,0
lfw/Jeremy_Shockey/Jeremy_Shockey_0001.jpg,lfw/Jeremy_Shockey/Jeremy_Shockey_0002.jpg,1
lfw/Mireya_Moscoso/Mireya_Moscoso_0002.jpg,lfw/Mireya_Moscoso/Mireya_Moscoso_0003.jpg,1
lfw/Michael_Sullivan/Michael_Sullivan_0001.jpg,lfw/Michael_Sullivan/Michael_Sullivan_0002.jpg,1
lfw/George_HW_Bush/George_HW_Bush_0003.jpg,lfw/Kelly_Osbourne/Kelly_Osbourne_0001.jpg,0
lfw/Jeremy_Fogel/Jeremy_Fogel_0001.jpg,lfw/Sharon_Frey/Sharon_Frey_0001.jpg,0
lfw/David_Heymann/David_Heymann_0003.jpg,lfw/Richard_Sterner/Richard_Sterner_0001.jpg,0
lfw/Jorge_Castaneda/Jorge_Castaneda_0001.jpg,lfw/Jorge_Castaneda/Jorge_Castaneda_0002.jpg,1
lfw/Reese_Witherspoon/Reese_Witherspoon_0001.jpg,lfw/Reese_Witherspoon/Reese_Witherspoon_0002.jpg,1
lfw/Chuck_Hagel/Chuck_Hagel_0001.jpg,lfw/Hu_Jintao/Hu_Jintao_0001.jpg,0
lfw/Denise_Johnson/Denise_Johnson_0001.jpg,lfw/Denise_Johnson/Denise_Johnson_0002.jpg,1
lfw/Giuseppe_Gibilisco/Giuseppe_Gibilisco_0002.jpg,lfw/Giuseppe_Gibilisco/Giuseppe_Gibilisco_0004.jpg,1
lfw/Julius_Erving/Julius_Erving_0001.jpg,lfw/Nanni_Moretti/Nanni_Moretti_0002.jpg,0
lfw/Gene_Hackman/Gene_Hackman_0001.jpg,lfw/Willis_Roberts/Willis_Roberts_0001.jpg,0
lfw/Amanda_Coetzer/Amanda_Coetzer_0002.jpg,lfw/Rhett_Warrener/Rhett_Warrener_0001.jpg,0
lfw/Matt_Anderson/Matt_Anderson_0001.jpg,lfw/Pauley_Perrette/Pauley_Perrette_0001.jpg,0
lfw/Marwan_Muasher/Marwan_Muasher_0001.jpg,lfw/Scott_OGrady/Scott_OGrady_0001.jpg,0
lfw/Chakib_Khelil/Chakib_Khelil_0001.jpg,lfw/Nathan_Doudney/Nathan_Doudney_0001.jpg,0
lfw/Robert_Lange/Robert_Lange_0001.jpg,lfw/Tina_Andrews/Tina_Andrews_0001.jpg,0
lfw/Adisai_Bodharamik/Adisai_Bodharamik_0001.jpg,lfw/Jesper_Parnevik/Jesper_Parnevik_0001.jpg,0
lfw/Dolly_Parton/Dolly_Parton_0001.jpg,lfw/Miguel_Juarez_Perez/Miguel_Juarez_Perez_0001.jpg,0
lfw/Raag_Singhal/Raag_Singhal_0001.jpg,lfw/Ray_Halbritter/Ray_Halbritter_0001.jpg,0
lfw/Robert_Redford/Robert_Redford_0007.jpg,lfw/Robert_Redford/Robert_Redford_0008.jpg,1
lfw/Rob_Schneider/Rob_Schneider_0001.jpg,lfw/Rob_Schneider/Rob_Schneider_0002.jpg,1
lfw/Brad_Brownell/Brad_Brownell_0001.jpg,lfw/Cindy_Moll/Cindy_Moll_0001.jpg,0
lfw/Marion_Fahnestock/Marion_Fahnestock_0001.jpg,lfw/Steve_Fehr/Steve_Fehr_0001.jpg,0
lfw/Dave_Campo/Dave_Campo_0002.jpg,lfw/Dave_Campo/Dave_Campo_0003.jpg,1
lfw/Nicolas_Latorre/Nicolas_Latorre_0001.jpg,lfw/Paulo_Cesar_Pinheiro/Paulo_Cesar_Pinheiro_0002.jpg,0
lfw/Jane_Fonda/Jane_Fonda_0001.jpg,lfw/Marco_Antonio_Barrera/Marco_Antonio_Barrera_0006.jpg,0
lfw/Helo_Pinheiro/Helo_Pinheiro_0001.jpg,lfw/Rien_Long/Rien_Long_0001.jpg,0
lfw/Tyler_Hamilton/Tyler_Hamilton_0001.jpg,lfw/Tyler_Hamilton/Tyler_Hamilton_0002.jpg,1
lfw/Charles_Taylor/Charles_Taylor_0003.jpg,lfw/Charles_Taylor/Charles_Taylor_0009.jpg,1
lfw/Richard_Gere/Richard_Gere_0006.jpg,lfw/Richard_Gere/Richard_Gere_0010.jpg,1
lfw/Aaron_Sorkin/Aaron_Sorkin_0002.jpg,lfw/Frank_Solich/Frank_Solich_0005.jpg,0
lfw/Susan_Collins/Susan_Collins_0001.jpg,lfw/Susan_Collins/Susan_Collins_0002.jpg,1
lfw/Ali_Bin_Hussein/Ali_Bin_Hussein_0001.jpg,lfw/Jean-Luc_Bideau/Jean-Luc_Bideau_0001.jpg,0
lfw/Ken_Dorsey/Ken_Dorsey_0001.jpg,lfw/Mira_Sorvino/Mira_Sorvino_0001.jpg,0
lfw/Mickey_Gilley/Mickey_Gilley_0001.jpg,lfw/Sepp_Blatter/Sepp_Blatter_0003.jpg,0
lfw/Vincent_Brooks/Vincent_Brooks_0001.jpg,lfw/Vincent_Brooks/Vincent_Brooks_0002.jpg,1
lfw/Anzori_Kikalishvili/Anzori_Kikalishvili_0001.jpg,lfw/Milan_Kucan/Milan_Kucan_0001.jpg,0
lfw/Mick_Jagger/Mick_Jagger_0004.jpg,lfw/Roberto_Canessa/Roberto_Canessa_0001.jpg,0
lfw/Doc_Rivers/Doc_Rivers_0001.jpg,lfw/Malcolm_Glazer/Malcolm_Glazer_0001.jpg,0
lfw/Aram_Adler/Aram_Adler_0001.jpg,lfw/Stanley_Nelson/Stanley_Nelson_0001.jpg,0
lfw/Chip_Knight/Chip_Knight_0001.jpg,lfw/Tracy_McGrady/Tracy_McGrady_0002.jpg,0
lfw/Pat_Cox/Pat_Cox_0001.jpg,lfw/Prince_Felipe/Prince_Felipe_0001.jpg,0
lfw/Bill_Frist/Bill_Frist_0003.jpg,lfw/Bill_Frist/Bill_Frist_0008.jpg,1
lfw/Bernard_Landry/Bernard_Landry_0001.jpg,lfw/Marc_Shaiman/Marc_Shaiman_0001.jpg,0
lfw/Victoria_Beckham/Victoria_Beckham_0002.jpg,lfw/Victoria_Beckham/Victoria_Beckham_0003.jpg,1
lfw/Natalie_Coughlin/Natalie_Coughlin_0003.jpg,lfw/Natalie_Coughlin/Natalie_Coughlin_0005.jpg,1
lfw/Gro_Harlem_Brundtland/Gro_Harlem_Brundtland_0002.jpg,lfw/Ted_Christopher/Ted_Christopher_0001.jpg,0
lfw/Joel_Todd/Joel_Todd_0001.jpg,lfw/Pascal_Lamy/Pascal_Lamy_0001.jpg,0
lfw/Mikhail_Youzhny/Mikhail_Youzhny_0001.jpg,lfw/Mikhail_Youzhny/Mikhail_Youzhny_0002.jpg,1
lfw/John_McKay/John_McKay_0001.jpg,lfw/Kurt_Schottenheimer/Kurt_Schottenheimer_0001.jpg,0
lfw/Paul_Martin/Paul_Martin_0003.jpg,lfw/Paul_Martin/Paul_Martin_0006.jpg,1
lfw/Johnny_Htu/Johnny_Htu_0001.jpg,lfw/Victor_Kraatz/Victor_Kraatz_0001.jpg,0
lfw/Sada_Jacobson/Sada_Jacobson_0001.jpg,lfw/William_Webster/William_Webster_0001.jpg,0
lfw/Richard_Krajicek/Richard_Krajicek_0003.jpg,lfw/Zalmay_Khalilzad/Zalmay_Khalilzad_0001.jpg,0
lfw/Julio_Cesar_Franco/Julio_Cesar_Franco_0001.jpg,lfw/Michael_Bolton/Michael_Bolton_0001.jpg,0
lfw/Courtney_Cox/Courtney_Cox_0001.jpg,lfw/Taha_Yassin_Ramadan/Taha_Yassin_Ramadan_0009.jpg,0
lfw/Barry_Hinson/Barry_Hinson_0001.jpg,lfw/John_Cusack/John_Cusack_0001.jpg,0
lfw/Carlos_Manuel_Pruneda/Carlos_Manuel_Pruneda_0001.jpg,lfw/Carlos_Manuel_Pruneda/Carlos_Manuel_Pruneda_0003.jpg,1
lfw/Cristiano_da_Matta/Cristiano_da_Matta_0001.jpg,lfw/Jason_Priestley/Jason_Priestley_0001.jpg,0
lfw/Patti_Labelle/Patti_Labelle_0002.jpg,lfw/Patti_Labelle/Patti_Labelle_0003.jpg,1
lfw/Joe_Darrell/Joe_Darrell_0001.jpg,lfw/Liu_Xiaoqing/Liu_Xiaoqing_0001.jpg,0
lfw/Andrei_Mikhnevich/Andrei_Mikhnevich_0001.jpg,lfw/Andrei_Mikhnevich/Andrei_Mikhnevich_0002.jpg,1
lfw/Baburam_Bhattari/Baburam_Bhattari_0001.jpg,lfw/Carlos_Fasciolo/Carlos_Fasciolo_0001.jpg,0
lfw/Rebecca_Romijn-Stamos/Rebecca_Romijn-Stamos_0003.jpg,lfw/Rebecca_Romijn-Stamos/Rebecca_Romijn-Stamos_0004.jpg,1
lfw/Eduard_Shevardnadze/Eduard_Shevardnadze_0004.jpg,lfw/Taoufik_Mathlouthi/Taoufik_Mathlouthi_0001.jpg,0
lfw/Laurence_Tribe/Laurence_Tribe_0001.jpg,lfw/Mark_Lazarus/Mark_Lazarus_0001.jpg,0
lfw/Betty_Garrison/Betty_Garrison_0001.jpg,lfw/Rudy_Tomjanovich/Rudy_Tomjanovich_0001.jpg,0
lfw/Bob_Geldof/Bob_Geldof_0001.jpg,lfw/John_Spencer/John_Spencer_0002.jpg,0
lfw/Masum_Turker/Masum_Turker_0001.jpg,lfw/Masum_Turker/Masum_Turker_0003.jpg,1
lfw/Anneli_Jaatteenmaki/Anneli_Jaatteenmaki_0002.jpg,lfw/Ron_Dittemore/Ron_Dittemore_0005.jpg,0
lfw/Rene_Antonio_Leon_Rodriguez/Rene_Antonio_Leon_Rodriguez_0001.jpg,lfw/Ted_Turner/Ted_Turner_0001.jpg,0
lfw/Hong_Myung/Hong_Myung_0001.jpg,lfw/Roy_Chaderton/Roy_Chaderton_0001.jpg,0
lfw/Ross_Verba/Ross_Verba_0001.jpg,lfw/Tony_Curtis/Tony_Curtis_0002.jpg,0
lfw/Barbara_Boxer/Barbara_Boxer_0001.jpg,lfw/Carin_Koch/Carin_Koch_0001.jpg,0
lfw/Bill_Sizemore/Bill_Sizemore_0001.jpg,lfw/Bill_Sizemore/Bill_Sizemore_0002.jpg,1
lfw/Chang_Dae-whan/Chang_Dae-whan_0001.jpg,lfw/Chang_Dae-whan/Chang_Dae-whan_0002.jpg,1
lfw/Richard_Norton-Taylor/Richard_Norton-Taylor_0001.jpg,lfw/Richard_Norton-Taylor/Richard_Norton-Taylor_0002.jpg,1
lfw/Francis_George/Francis_George_0001.jpg,lfw/Massoud_Barzani/Massoud_Barzani_0001.jpg,0
lfw/Amanda_Plumer/Amanda_Plumer_0001.jpg,lfw/Jean_Brumley/Jean_Brumley_0001.jpg,0
lfw/Charlotte_Casiraghi/Charlotte_Casiraghi_0001.jpg,lfw/Irina_Framtsova/Irina_Framtsova_0001.jpg,0
lfw/Juan_Fernandez/Juan_Fernandez_0001.jpg,lfw/Nancy_Humbert/Nancy_Humbert_0001.jpg,0
lfw/Paul_Patton/Paul_Patton_0001.jpg,lfw/Paul_Patton/Paul_Patton_0002.jpg,1
lfw/Dinah_Turner/Dinah_Turner_0001.jpg,lfw/Gerald_Ford/Gerald_Ford_0001.jpg,0
lfw/Donald_Rumsfeld/Donald_Rumsfeld_0028.jpg,lfw/Donald_Rumsfeld/Donald_Rumsfeld_0108.jpg,1
lfw/Mike_OConnell/Mike_OConnell_0001.jpg,lfw/Natalie_Stewart/Natalie_Stewart_0001.jpg,0
lfw/James_Robertson_Jr/James_Robertson_Jr_0001.jpg,lfw/Justin_Wilson/Justin_Wilson_0001.jpg,0
lfw/Charles_Chandler_IV/Charles_Chandler_IV_0001.jpg,lfw/Rainer_Geulen/Rainer_Geulen_0001.jpg,0
lfw/Iain_Duncan_Smith/Iain_Duncan_Smith_0002.jpg,lfw/Ted_Maher/Ted_Maher_0002.jpg,0
lfw/James_Jones/James_Jones_0002.jpg,lfw/Patrick_Clawsen/Patrick_Clawsen_0001.jpg,0
lfw/John_Reilly/John_Reilly_0001.jpg,lfw/Ricky_Martin/Ricky_Martin_0001.jpg,0
lfw/Jeff_Van_Gundy/Jeff_Van_Gundy_0003.jpg,lfw/Kaspar_Villiger/Kaspar_Villiger_0001.jpg,0
lfw/Alan_Jackson/Alan_Jackson_0001.jpg,lfw/Peter_Albertsen/Peter_Albertsen_0001.jpg,0
lfw/John_Rowland/John_Rowland_0001.jpg,lfw/John_Rowland/John_Rowland_0002.jpg,1
lfw/Daniel_Day-Lewis/Daniel_Day-Lewis_0003.jpg,lfw/Jaromir_Jagr/Jaromir_Jagr_0001.jpg,0
lfw/Lionel_Richie/Lionel_Richie_0002.jpg,lfw/Ravan_AG_Farhadi/Ravan_AG_Farhadi_0001.jpg,0
lfw/Hiroki_Gomi/Hiroki_Gomi_0001.jpg,lfw/Steve_Karsay/Steve_Karsay_0001.jpg,0
lfw/Tomoko_Hagiwara/Tomoko_Hagiwara_0001.jpg,lfw/Tomoko_Hagiwara/Tomoko_Hagiwara_0002.jpg,1
lfw/Dave_Matthews/Dave_Matthews_0001.jpg,lfw/Derek_Lowe/Derek_Lowe_0001.jpg,0
lfw/Leah_Remini/Leah_Remini_0001.jpg,lfw/Max_von_Sydow/Max_von_Sydow_0001.jpg,0
lfw/Gray_Davis/Gray_Davis_0013.jpg,lfw/Gray_Davis/Gray_Davis_0023.jpg,1
lfw/Kirk_Johnson/Kirk_Johnson_0001.jpg,lfw/Michelle_Hofland/Michelle_Hofland_0001.jpg,0
lfw/James_Smith/James_Smith_0001.jpg,lfw/James_Smith/James_Smith_0002.jpg,1
lfw/George_Pataki/George_Pataki_0002.jpg,lfw/Hideki_Matsui/Hideki_Matsui_0002.jpg,0
lfw/Han_Sung_Joo/Han_Sung_Joo_0001.jpg,lfw/Hank_Azaria/Hank_Azaria_0001.jpg,0
lfw/Richard_Branson/Richard_Branson_0002.jpg,lfw/Taufik_Hidayat/Taufik_Hidayat_0001.jpg,0
lfw/Ciro_Gomes/Ciro_Gomes_0004.jpg,lfw/Edgar_Savisaar/Edgar_Savisaar_0001.jpg,0
lfw/Annette_Lu/Annette_Lu_0002.jpg,lfw/Annette_Lu/Annette_Lu_0003.jpg,1
lfw/Ashton_Kutcher/Ashton_Kutcher_0003.jpg,lfw/Julio_Toro/Julio_Toro_0001.jpg,0
lfw/Sean_Patrick_OMalley/Sean_Patrick_OMalley_0001.jpg,lfw/Sean_Patrick_OMalley/Sean_Patrick_OMalley_0003.jpg,1
lfw/Hisham_Halawi/Hisham_Halawi_0001.jpg,lfw/Lonnie_Donegan/Lonnie_Donegan_0001.jpg,0
lfw/Ismail_Merchant/Ismail_Merchant_0001.jpg,lfw/Ismail_Merchant/Ismail_Merchant_0002.jpg,1
lfw/Sean_Astin/Sean_Astin_0001.jpg,lfw/Sean_Astin/Sean_Astin_0002.jpg,1
lfw/Colleen_Donovan/Colleen_Donovan_0001.jpg,lfw/Wen_Jiabao/Wen_Jiabao_0009.jpg,0
lfw/Guido_Westerwelle/Guido_Westerwelle_0002.jpg,lfw/Tatiana_Paus/Tatiana_Paus_0001.jpg,0
lfw/Andrew_Cuomo/Andrew_Cuomo_0001.jpg,lfw/Hamad_Bin_Jassim/Hamad_Bin_Jassim_0001.jpg,0
lfw/Gilberto_Rodriguez_Orejuela/Gilberto_Rodriguez_Orejuela_0001.jpg,lfw/Gilberto_Rodriguez_Orejuela/Gilberto_Rodriguez_Orejuela_0003.jpg,1
lfw/Tom_Coverdale/Tom_Coverdale_0001.jpg,lfw/Tom_Coverdale/Tom_Coverdale_0002.jpg,1
lfw/Eileen_Coparropa/Eileen_Coparropa_0001.jpg,lfw/Sadie_Frost/Sadie_Frost_0003.jpg,0
lfw/Warren_Buffett/Warren_Buffett_0001.jpg,lfw/Warren_Buffett/Warren_Buffett_0003.jpg,1
lfw/Sean_OKeefe/Sean_OKeefe_0004.jpg,lfw/Sean_OKeefe/Sean_OKeefe_0005.jpg,1
lfw/Andy_Hebb/Andy_Hebb_0001.jpg,lfw/Andy_Hebb/Andy_Hebb_0002.jpg,1
lfw/Hans-Christian_Schmid/Hans-Christian_Schmid_0001.jpg,lfw/Zaini_Abdullah/Zaini_Abdullah_0001.jpg,0
lfw/Ronaldo_Luis_Nazario_de_Lima/Ronaldo_Luis_Nazario_de_Lima_0001.jpg,lfw/Ronaldo_Luis_Nazario_de_Lima/Ronaldo_Luis_Nazario_de_Lima_0004.jpg,1
lfw/Allen_Iverson/Allen_Iverson_0001.jpg,lfw/Steven_Spielberg/Steven_Spielberg_0007.jpg,0
lfw/Eddie_Fenech_Adami/Eddie_Fenech_Adami_0001.jpg,lfw/Elodie_Bouchez/Elodie_Bouchez_0001.jpg,0
lfw/Jose_Acasuso/Jose_Acasuso_0001.jpg,lfw/Lin_Yung_Hsi/Lin_Yung_Hsi_0001.jpg,0
lfw/Gilles_Panizzi/Gilles_Panizzi_0001.jpg,lfw/Shafal_Mosed/Shafal_Mosed_0001.jpg,0
lfw/DAngelo_Jimenez/DAngelo_Jimenez_0001.jpg,lfw/Wendy_Kennedy/Wendy_Kennedy_0001.jpg,0
lfw/Jeff_Schiffner/Jeff_Schiffner_0001.jpg,lfw/Jim_Greenwood/Jim_Greenwood_0001.jpg,0
lfw/Mario_Vasquez_Rana/Mario_Vasquez_Rana_0001.jpg,lfw/Robert_Bonner/Robert_Bonner_0001.jpg,0
lfw/Andres_Manuel_Lopez_Obrador/Andres_Manuel_Lopez_Obrador_0001.jpg,lfw/John_Jumper/John_Jumper_0001.jpg,0
lfw/Akbar_Al_Baker/Akbar_Al_Baker_0001.jpg,lfw/Louisa_Baileche/Louisa_Baileche_0001.jpg,0
lfw/Ally_Sheedy/Ally_Sheedy_0001.jpg,lfw/Pedro_Velasquez/Pedro_Velasquez_0001.jpg,0
lfw/Charles_Moose/Charles_Moose_0009.jpg,lfw/Sheryl_Crow/Sheryl_Crow_0004.jpg,0
lfw/Felix_Mantilla/Felix_Mantilla_0001.jpg,lfw/Lord_Hutton/Lord_Hutton_0001.jpg,0
lfw/Aby_Har-Even/Aby_Har-Even_0001.jpg,lfw/Ricardo_Lopez_Murphy/Ricardo_Lopez_Murphy_0002.jpg,0
lfw/Jean-Sebastien_Giguere/Jean-Sebastien_Giguere_0001.jpg,lfw/Joshua_Davey/Joshua_Davey_0001.jpg,0
lfw/Cristian_Barros/Cristian_Barros_0001.jpg,lfw/Miranda_Otto/Miranda_Otto_0001.jpg,0
lfw/Claude_Jorda/Claude_Jorda_0001.jpg,lfw/Darko_Milicic/Darko_Milicic_0001.jpg,0
lfw/Lene_Espersen/Lene_Espersen_0001.jpg,lfw/San_Lan/San_Lan_0001.jpg,0
lfw/Ben_Braun/Ben_Braun_0001.jpg,lfw/Dionyssis_Georgiadis/Dionyssis_Georgiadis_0001.jpg,0
lfw/Heidi_Fleiss/Heidi_Fleiss_0001.jpg,lfw/Heidi_Fleiss/Heidi_Fleiss_0003.jpg,1
lfw/Geoffrey_Rush/Geoffrey_Rush_0001.jpg,lfw/Li_Changchun/Li_Changchun_0001.jpg,0
lfw/John_Anderson/John_Anderson_0001.jpg,lfw/Katerina_Smrzova/Katerina_Smrzova_0001.jpg,0
lfw/Bill_Pryor/Bill_Pryor_0001.jpg,lfw/Wes_Craven/Wes_Craven_0001.jpg,0
lfw/John_Perrota/John_Perrota_0001.jpg,lfw/Olene_Walker/Olene_Walker_0001.jpg,0
lfw/Alison_Lohman/Alison_Lohman_0001.jpg,lfw/Lyudmila_Putin/Lyudmila_Putin_0001.jpg,0
lfw/Jim_Thome/Jim_Thome_0001.jpg,lfw/Kevin_Keegan/Kevin_Keegan_0001.jpg,0
lfw/Anne_Krueger/Anne_Krueger_0001.jpg,lfw/Anne_Krueger/Anne_Krueger_0002.jpg,1
lfw/Al_Gore/Al_Gore_0006.jpg,lfw/Jeff_Weaver/Jeff_Weaver_0001.jpg,0
lfw/Colin_Farrell/Colin_Farrell_0007.jpg,lfw/Rudolph_Holton/Rudolph_Holton_0001.jpg,0
lfw/Columba_Bush/Columba_Bush_0001.jpg,lfw/Paul_Walker/Paul_Walker_0001.jpg,0
lfw/Miguel_Contreras/Miguel_Contreras_0001.jpg,lfw/Miguel_Contreras/Miguel_Contreras_0002.jpg,1
lfw/Blythe_Hartley/Blythe_Hartley_0002.jpg,lfw/Masahiko_Nagasawa/Masahiko_Nagasawa_0001.jpg,0
lfw/Natalie_Maines/Natalie_Maines_0002.jpg,lfw/Natalie_Maines/Natalie_Maines_0004.jpg,1
lfw/Greg_Ostertag/Greg_Ostertag_0001.jpg,lfw/Greg_Ostertag/Greg_Ostertag_0002.jpg,1
lfw/Ernie_Preate/Ernie_Preate_0001.jpg,lfw/Farouk_al-Sharaa/Farouk_al-Sharaa_0001.jpg,0
lfw/Gisele_Bundchen/Gisele_Bundchen_0001.jpg,lfw/Suzanne_Gaudet/Suzanne_Gaudet_0001.jpg,0
lfw/Brittany_Snow/Brittany_Snow_0001.jpg,lfw/Jim_Bunning/Jim_Bunning_0001.jpg,0
lfw/Jia_Qinglin/Jia_Qinglin_0001.jpg,lfw/Marcelo_Salas/Marcelo_Salas_0002.jpg,0
lfw/Julio_Iglesias_Jr/Julio_Iglesias_Jr_0001.jpg,lfw/Justin_Marshall/Justin_Marshall_0001.jpg,0
lfw/Ally_Sheedy/Ally_Sheedy_0001.jpg,lfw/Arsinee_Khanjian/Arsinee_Khanjian_0001.jpg,0
lfw/Bernard_Law/Bernard_Law_0003.jpg,lfw/Qian_Qichen/Qian_Qichen_0001.jpg,0
lfw/Minnie_Driver/Minnie_Driver_0001.jpg,lfw/Penny_Dupuie/Penny_Dupuie_0001.jpg,0
lfw/Gary_Barnett/Gary_Barnett_0001.jpg,lfw/Sophie/Sophie_0001.jpg,0
lfw/Leonid_Kuchma/Leonid_Kuchma_0001.jpg,lfw/Leonid_Kuchma/Leonid_Kuchma_0006.jpg,1
lfw/Mahmoud_Al_Zhar/Mahmoud_Al_Zhar_0001.jpg,lfw/Takaloo/Takaloo_0001.jpg,0
lfw/Sara_Silverman/Sara_Silverman_0001.jpg,lfw/Stephen_Friedman/Stephen_Friedman_0001.jpg,0
lfw/Antwun_Echols/Antwun_Echols_0001.jpg,lfw/Henry_Hyde/Henry_Hyde_0001.jpg,0
lfw/Diana_Krall/Diana_Krall_0003.jpg,lfw/Thomas_Wyman/Thomas_Wyman_0002.jpg,0
lfw/Jacques_Kallis/Jacques_Kallis_0001.jpg,lfw/Robert_Towne/Robert_Towne_0001.jpg,0
lfw/Hamid_Efendi/Hamid_Efendi_0001.jpg,lfw/Wolfgang_Schuessel/Wolfgang_Schuessel_0004.jpg,0
lfw/Warren_Beatty/Warren_Beatty_0001.jpg,lfw/Warren_Beatty/Warren_Beatty_0002.jpg,1
lfw/Shawn_Kemp/Shawn_Kemp_0001.jpg,lfw/Steven_Seagal/Steven_Seagal_0001.jpg,0
lfw/Pedro_Velasquez/Pedro_Velasquez_0001.jpg,lfw/Will_Ferrell/Will_Ferrell_0001.jpg,0
lfw/Frank_Coraci/Frank_Coraci_0001.jpg,lfw/Julius_Barnes/Julius_Barnes_0001.jpg,0
lfw/Daniel_Rouse/Daniel_Rouse_0001.jpg,lfw/Talisa_Bratt/Talisa_Bratt_0001.jpg,0
lfw/Arthur_Martinez/Arthur_Martinez_0001.jpg,lfw/Brad_Wilk/Brad_Wilk_0001.jpg,0
lfw/Charlotte_Casiraghi/Charlotte_Casiraghi_0001.jpg,lfw/Jan_Pronk/Jan_Pronk_0001.jpg,0
lfw/Camryn_Manheim/Camryn_Manheim_0001.jpg,lfw/Simona_Hradil/Simona_Hradil_0001.jpg,0
lfw/Dave_Tucker/Dave_Tucker_0001.jpg,lfw/Scott_Peterson/Scott_Peterson_0002.jpg,0
lfw/Ben_Affleck/Ben_Affleck_0003.jpg,lfw/Ben_Affleck/Ben_Affleck_0006.jpg,1
lfw/Cabas/Cabas_0001.jpg,lfw/John_Dallager/John_Dallager_0001.jpg,0
lfw/Tim_Howard/Tim_Howard_0001.jpg,lfw/Tom_Reilly/Tom_Reilly_0001.jpg,0
lfw/Julie_Gerberding/Julie_Gerberding_0007.jpg,lfw/Julie_Gerberding/Julie_Gerberding_0012.jpg,1
lfw/Ryan_Leaf/Ryan_Leaf_0001.jpg,lfw/Wilson_Alvarez/Wilson_Alvarez_0001.jpg,0
lfw/Vytas_Danelius/Vytas_Danelius_0001.jpg,lfw/Zaini_Abdullah/Zaini_Abdullah_0001.jpg,0
lfw/Alain_Ducasse/Alain_Ducasse_0001.jpg,lfw/Flavia_Delaroli/Flavia_Delaroli_0001.jpg,0
lfw/Jiang_Zemin/Jiang_Zemin_0012.jpg,lfw/Jiang_Zemin/Jiang_Zemin_0015.jpg,1
lfw/Joy_Lee_Sadler/Joy_Lee_Sadler_0001.jpg,lfw/Richard_Palmer/Richard_Palmer_0001.jpg,0
lfw/Pringe_Ernst_August/Pringe_Ernst_August_0001.jpg,lfw/Rose_Marie/Rose_Marie_0001.jpg,0
lfw/Amelie_Mauresmo/Amelie_Mauresmo_0001.jpg,lfw/Amelie_Mauresmo/Amelie_Mauresmo_0021.jpg,1
lfw/Bob_Beauprez/Bob_Beauprez_0001.jpg,lfw/Patsy_Mink/Patsy_Mink_0001.jpg,0
lfw/Bob_Melvin/Bob_Melvin_0001.jpg,lfw/Eileen_Coparropa/Eileen_Coparropa_0002.jpg,0
lfw/Rich_Gannon/Rich_Gannon_0001.jpg,lfw/Rich_Gannon/Rich_Gannon_0002.jpg,1
lfw/George_Robertson/George_Robertson_0005.jpg,lfw/George_Robertson/George_Robertson_0020.jpg,1
lfw/Colleen_Atwood/Colleen_Atwood_0001.jpg,lfw/Luis_Fonsi/Luis_Fonsi_0001.jpg,0
lfw/Fernando_Hierro/Fernando_Hierro_0001.jpg,lfw/Julio_Rossi/Julio_Rossi_0001.jpg,0
lfw/Ahmed_Ahmed/Ahmed_Ahmed_0001.jpg,lfw/David_Canary/David_Canary_0001.jpg,0
lfw/Bruno_Junquiera/Bruno_Junquiera_0001.jpg,lfw/Edgar_Savisaar/Edgar_Savisaar_0001.jpg,0
